[2022-05-05 04:17:03,143][train.py][line:163][INFO] Train D | [   98/50000] | clf_loss = 0.4945                     acc = 0.8317
[2022-05-05 04:17:03,632][train.py][line:163][INFO] Train D | [   98/50000] | clf_loss = 0.4867                     acc = 0.8316
[2022-05-05 04:17:04,122][train.py][line:163][INFO] Train D | [   98/50000] | clf_loss = 0.5106                     acc = 0.8309
[2022-05-05 04:17:04,611][train.py][line:163][INFO] Train D | [   98/50000] | clf_loss = 0.4809                     acc = 0.8369
[2022-05-05 04:17:05,289][train.py][line:186][INFO] Train G | [   98/50000] | rec_loss = 0.1342 clf_loss = 0.4999 a = 1.96e-05                acc = 0.8301
[2022-05-05 04:17:05,779][train.py][line:163][INFO] Train D | [   99/50000] | clf_loss = 0.5102                     acc = 0.8298
[2022-05-05 04:17:06,271][train.py][line:163][INFO] Train D | [   99/50000] | clf_loss = 0.4965                     acc = 0.8300
[2022-05-05 04:17:06,760][train.py][line:163][INFO] Train D | [   99/50000] | clf_loss = 0.4832                     acc = 0.8323
[2022-05-05 04:17:07,248][train.py][line:163][INFO] Train D | [   99/50000] | clf_loss = 0.4936                     acc = 0.8275
[2022-05-05 04:17:07,738][train.py][line:163][INFO] Train D | [   99/50000] | clf_loss = 0.5084                     acc = 0.8262
[2022-05-05 04:17:08,417][train.py][line:186][INFO] Train G | [   99/50000] | rec_loss = 0.1453 clf_loss = 0.4900 a = 1.98e-05                acc = 0.8336
[2022-05-05 04:17:08,906][train.py][line:163][INFO] Train D | [  100/50000] | clf_loss = 0.4835                     acc = 0.8316
[2022-05-05 04:17:09,394][train.py][line:163][INFO] Train D | [  100/50000] | clf_loss = 0.4850                     acc = 0.8331
[2022-05-05 04:17:09,882][train.py][line:163][INFO] Train D | [  100/50000] | clf_loss = 0.4823                     acc = 0.8352
[2022-05-05 04:17:10,373][train.py][line:163][INFO] Train D | [  100/50000] | clf_loss = 0.4988                     acc = 0.8306
[2022-05-05 04:17:10,861][train.py][line:163][INFO] Train D | [  100/50000] | clf_loss = 0.4994                     acc = 0.8287
[2022-05-05 04:17:11,538][train.py][line:186][INFO] Train G | [  100/50000] | rec_loss = 0.1287 clf_loss = 0.4745 a = 2.00e-05                acc = 0.8385
[2022-05-05 04:17:12,028][train.py][line:163][INFO] Train D | [  101/50000] | clf_loss = 0.5069                     acc = 0.8270
[2022-05-05 04:17:12,518][train.py][line:163][INFO] Train D | [  101/50000] | clf_loss = 0.4819                     acc = 0.8356
[2022-05-05 04:17:13,007][train.py][line:163][INFO] Train D | [  101/50000] | clf_loss = 0.4960                     acc = 0.8309
[2022-05-05 04:17:13,496][train.py][line:163][INFO] Train D | [  101/50000] | clf_loss = 0.5094                     acc = 0.8313
[2022-05-05 04:17:13,986][train.py][line:163][INFO] Train D | [  101/50000] | clf_loss = 0.4921                     acc = 0.8300
[2022-05-05 04:17:14,664][train.py][line:186][INFO] Train G | [  101/50000] | rec_loss = 0.1362 clf_loss = 0.5159 a = 2.02e-05                acc = 0.8269
[2022-05-05 04:17:15,154][train.py][line:163][INFO] Train D | [  102/50000] | clf_loss = 0.4957                     acc = 0.8314
[2022-05-05 04:17:15,644][train.py][line:163][INFO] Train D | [  102/50000] | clf_loss = 0.4790                     acc = 0.8340
[2022-05-05 04:17:16,134][train.py][line:163][INFO] Train D | [  102/50000] | clf_loss = 0.4978                     acc = 0.8246
[2022-05-05 04:17:16,624][train.py][line:163][INFO] Train D | [  102/50000] | clf_loss = 0.4818                     acc = 0.8352
[2022-05-05 04:17:17,113][train.py][line:163][INFO] Train D | [  102/50000] | clf_loss = 0.4866                     acc = 0.8325
[2022-05-05 04:17:17,788][train.py][line:186][INFO] Train G | [  102/50000] | rec_loss = 0.1324 clf_loss = 0.4694 a = 2.04e-05                acc = 0.8406
[2022-05-05 04:17:18,279][train.py][line:163][INFO] Train D | [  103/50000] | clf_loss = 0.4920                     acc = 0.8308
[2022-05-05 04:17:18,767][train.py][line:163][INFO] Train D | [  103/50000] | clf_loss = 0.5022                     acc = 0.8304
[2022-05-05 04:17:19,256][train.py][line:163][INFO] Train D | [  103/50000] | clf_loss = 0.4911                     acc = 0.8365
[2022-05-05 04:17:19,744][train.py][line:163][INFO] Train D | [  103/50000] | clf_loss = 0.4808                     acc = 0.8344
[2022-05-05 04:17:20,234][train.py][line:163][INFO] Train D | [  103/50000] | clf_loss = 0.4874                     acc = 0.8338
[2022-05-05 04:17:20,913][train.py][line:186][INFO] Train G | [  103/50000] | rec_loss = 0.1329 clf_loss = 0.4890 a = 2.06e-05                acc = 0.8318
[2022-05-05 04:17:21,403][train.py][line:163][INFO] Train D | [  104/50000] | clf_loss = 0.4821                     acc = 0.8339
[2022-05-05 04:17:21,891][train.py][line:163][INFO] Train D | [  104/50000] | clf_loss = 0.4917                     acc = 0.8317
[2022-05-05 04:17:22,382][train.py][line:163][INFO] Train D | [  104/50000] | clf_loss = 0.4851                     acc = 0.8339
[2022-05-05 04:17:22,871][train.py][line:163][INFO] Train D | [  104/50000] | clf_loss = 0.4848                     acc = 0.8332
[2022-05-05 04:17:23,359][train.py][line:163][INFO] Train D | [  104/50000] | clf_loss = 0.4885                     acc = 0.8338
[2022-05-05 04:17:24,034][train.py][line:186][INFO] Train G | [  104/50000] | rec_loss = 0.1360 clf_loss = 0.4843 a = 2.08e-05                acc = 0.8323
[2022-05-05 04:17:24,529][train.py][line:163][INFO] Train D | [  105/50000] | clf_loss = 0.4684                     acc = 0.8388
[2022-05-05 04:17:25,017][train.py][line:163][INFO] Train D | [  105/50000] | clf_loss = 0.4886                     acc = 0.8319
[2022-05-05 04:17:25,505][train.py][line:163][INFO] Train D | [  105/50000] | clf_loss = 0.4853                     acc = 0.8341
[2022-05-05 04:17:25,993][train.py][line:163][INFO] Train D | [  105/50000] | clf_loss = 0.4749                     acc = 0.8360
[2022-05-05 04:17:26,483][train.py][line:163][INFO] Train D | [  105/50000] | clf_loss = 0.4812                     acc = 0.8334
[2022-05-05 04:17:27,159][train.py][line:186][INFO] Train G | [  105/50000] | rec_loss = 0.1268 clf_loss = 0.4989 a = 2.10e-05                acc = 0.8309
[2022-05-05 04:17:27,649][train.py][line:163][INFO] Train D | [  106/50000] | clf_loss = 0.4931                     acc = 0.8309
[2022-05-05 04:17:28,138][train.py][line:163][INFO] Train D | [  106/50000] | clf_loss = 0.4839                     acc = 0.8344
[2022-05-05 04:17:28,626][train.py][line:163][INFO] Train D | [  106/50000] | clf_loss = 0.4866                     acc = 0.8331
[2022-05-05 04:17:29,114][train.py][line:163][INFO] Train D | [  106/50000] | clf_loss = 0.4828                     acc = 0.8318
[2022-05-05 04:17:29,602][train.py][line:163][INFO] Train D | [  106/50000] | clf_loss = 0.4832                     acc = 0.8338
[2022-05-05 04:17:30,281][train.py][line:186][INFO] Train G | [  106/50000] | rec_loss = 0.1350 clf_loss = 0.4851 a = 2.12e-05                acc = 0.8315
[2022-05-05 04:17:30,772][train.py][line:163][INFO] Train D | [  107/50000] | clf_loss = 0.4902                     acc = 0.8304
[2022-05-05 04:17:31,261][train.py][line:163][INFO] Train D | [  107/50000] | clf_loss = 0.4845                     acc = 0.8374
[2022-05-05 04:17:31,749][train.py][line:163][INFO] Train D | [  107/50000] | clf_loss = 0.4783                     acc = 0.8378
[2022-05-05 04:17:32,240][train.py][line:163][INFO] Train D | [  107/50000] | clf_loss = 0.5004                     acc = 0.8295
[2022-05-05 04:17:32,729][train.py][line:163][INFO] Train D | [  107/50000] | clf_loss = 0.4902                     acc = 0.8340
[2022-05-05 04:17:33,406][train.py][line:186][INFO] Train G | [  107/50000] | rec_loss = 0.1388 clf_loss = 0.4854 a = 2.14e-05                acc = 0.8331
[2022-05-05 04:17:33,894][train.py][line:163][INFO] Train D | [  108/50000] | clf_loss = 0.4955                     acc = 0.8340
[2022-05-05 04:17:34,384][train.py][line:163][INFO] Train D | [  108/50000] | clf_loss = 0.4715                     acc = 0.8375
[2022-05-05 04:17:34,873][train.py][line:163][INFO] Train D | [  108/50000] | clf_loss = 0.4886                     acc = 0.8309
[2022-05-05 04:17:35,361][train.py][line:163][INFO] Train D | [  108/50000] | clf_loss = 0.4802                     acc = 0.8303
[2022-05-05 04:17:35,850][train.py][line:163][INFO] Train D | [  108/50000] | clf_loss = 0.4829                     acc = 0.8360
[2022-05-05 04:17:36,528][train.py][line:186][INFO] Train G | [  108/50000] | rec_loss = 0.1428 clf_loss = 0.4723 a = 2.16e-05                acc = 0.8420
[2022-05-05 04:17:37,018][train.py][line:163][INFO] Train D | [  109/50000] | clf_loss = 0.5068                     acc = 0.8305
[2022-05-05 04:17:37,506][train.py][line:163][INFO] Train D | [  109/50000] | clf_loss = 0.4925                     acc = 0.8278
[2022-05-05 04:17:37,994][train.py][line:163][INFO] Train D | [  109/50000] | clf_loss = 0.4838                     acc = 0.8362
[2022-05-05 04:17:38,484][train.py][line:163][INFO] Train D | [  109/50000] | clf_loss = 0.4902                     acc = 0.8311
[2022-05-05 04:17:38,971][train.py][line:163][INFO] Train D | [  109/50000] | clf_loss = 0.4861                     acc = 0.8322
[2022-05-05 04:17:39,646][train.py][line:186][INFO] Train G | [  109/50000] | rec_loss = 0.1393 clf_loss = 0.4957 a = 2.18e-05                acc = 0.8287
[2022-05-05 04:17:40,135][train.py][line:163][INFO] Train D | [  110/50000] | clf_loss = 0.4993                     acc = 0.8358
[2022-05-05 04:17:40,623][train.py][line:163][INFO] Train D | [  110/50000] | clf_loss = 0.5037                     acc = 0.8287
[2022-05-05 04:17:41,111][train.py][line:163][INFO] Train D | [  110/50000] | clf_loss = 0.4998                     acc = 0.8249
[2022-05-05 04:17:41,599][train.py][line:163][INFO] Train D | [  110/50000] | clf_loss = 0.4903                     acc = 0.8301
[2022-05-05 04:17:42,088][train.py][line:163][INFO] Train D | [  110/50000] | clf_loss = 0.4711                     acc = 0.8376
[2022-05-05 04:17:42,765][train.py][line:186][INFO] Train G | [  110/50000] | rec_loss = 0.1383 clf_loss = 0.4985 a = 2.20e-05                acc = 0.8281
[2022-05-05 04:17:43,254][train.py][line:163][INFO] Train D | [  111/50000] | clf_loss = 0.4918                     acc = 0.8328
[2022-05-05 04:17:43,744][train.py][line:163][INFO] Train D | [  111/50000] | clf_loss = 0.4923                     acc = 0.8307
[2022-05-05 04:17:44,235][train.py][line:163][INFO] Train D | [  111/50000] | clf_loss = 0.4952                     acc = 0.8276
[2022-05-05 04:17:44,725][train.py][line:163][INFO] Train D | [  111/50000] | clf_loss = 0.5039                     acc = 0.8280
[2022-05-05 04:17:45,214][train.py][line:163][INFO] Train D | [  111/50000] | clf_loss = 0.4793                     acc = 0.8369
[2022-05-05 04:17:45,893][train.py][line:186][INFO] Train G | [  111/50000] | rec_loss = 0.1364 clf_loss = 0.5019 a = 2.22e-05                acc = 0.8310
[2022-05-05 04:17:46,385][train.py][line:163][INFO] Train D | [  112/50000] | clf_loss = 0.4838                     acc = 0.8345
[2022-05-05 04:17:46,875][train.py][line:163][INFO] Train D | [  112/50000] | clf_loss = 0.4954                     acc = 0.8287
[2022-05-05 04:17:47,364][train.py][line:163][INFO] Train D | [  112/50000] | clf_loss = 0.4812                     acc = 0.8351
[2022-05-05 04:17:47,853][train.py][line:163][INFO] Train D | [  112/50000] | clf_loss = 0.5058                     acc = 0.8281
[2022-05-05 04:17:48,344][train.py][line:163][INFO] Train D | [  112/50000] | clf_loss = 0.4901                     acc = 0.8365
[2022-05-05 04:17:49,020][train.py][line:186][INFO] Train G | [  112/50000] | rec_loss = 0.1301 clf_loss = 0.5195 a = 2.24e-05                acc = 0.8208
[2022-05-05 04:17:49,509][train.py][line:163][INFO] Train D | [  113/50000] | clf_loss = 0.4946                     acc = 0.8293
[2022-05-05 04:17:49,999][train.py][line:163][INFO] Train D | [  113/50000] | clf_loss = 0.4963                     acc = 0.8255
[2022-05-05 04:17:50,488][train.py][line:163][INFO] Train D | [  113/50000] | clf_loss = 0.5000                     acc = 0.8250
[2022-05-05 04:17:50,977][train.py][line:163][INFO] Train D | [  113/50000] | clf_loss = 0.4788                     acc = 0.8318
[2022-05-05 04:17:51,466][train.py][line:163][INFO] Train D | [  113/50000] | clf_loss = 0.4965                     acc = 0.8304
[2022-05-05 04:17:52,143][train.py][line:186][INFO] Train G | [  113/50000] | rec_loss = 0.1373 clf_loss = 0.4904 a = 2.26e-05                acc = 0.8298
[2022-05-05 04:17:52,634][train.py][line:163][INFO] Train D | [  114/50000] | clf_loss = 0.4935                     acc = 0.8297
[2022-05-05 04:17:53,124][train.py][line:163][INFO] Train D | [  114/50000] | clf_loss = 0.4953                     acc = 0.8316
[2022-05-05 04:17:53,613][train.py][line:163][INFO] Train D | [  114/50000] | clf_loss = 0.4792                     acc = 0.8326
[2022-05-05 04:17:54,103][train.py][line:163][INFO] Train D | [  114/50000] | clf_loss = 0.5065                     acc = 0.8270
[2022-05-05 04:17:54,593][train.py][line:163][INFO] Train D | [  114/50000] | clf_loss = 0.4854                     acc = 0.8336
[2022-05-05 04:17:55,271][train.py][line:186][INFO] Train G | [  114/50000] | rec_loss = 0.1443 clf_loss = 0.4975 a = 2.28e-05                acc = 0.8289
[2022-05-05 04:17:55,760][train.py][line:163][INFO] Train D | [  115/50000] | clf_loss = 0.4863                     acc = 0.8334
[2022-05-05 04:17:56,252][train.py][line:163][INFO] Train D | [  115/50000] | clf_loss = 0.4914                     acc = 0.8315
[2022-05-05 04:17:56,742][train.py][line:163][INFO] Train D | [  115/50000] | clf_loss = 0.4807                     acc = 0.8373
[2022-05-05 04:17:57,232][train.py][line:163][INFO] Train D | [  115/50000] | clf_loss = 0.4866                     acc = 0.8346
[2022-05-05 04:17:57,721][train.py][line:163][INFO] Train D | [  115/50000] | clf_loss = 0.4872                     acc = 0.8325
[2022-05-05 04:17:58,401][train.py][line:186][INFO] Train G | [  115/50000] | rec_loss = 0.1470 clf_loss = 0.4618 a = 2.30e-05                acc = 0.8428
[2022-05-05 04:17:58,891][train.py][line:163][INFO] Train D | [  116/50000] | clf_loss = 0.4869                     acc = 0.8334
[2022-05-05 04:17:59,381][train.py][line:163][INFO] Train D | [  116/50000] | clf_loss = 0.4836                     acc = 0.8354
[2022-05-05 04:17:59,870][train.py][line:163][INFO] Train D | [  116/50000] | clf_loss = 0.4981                     acc = 0.8300
[2022-05-05 04:18:00,362][train.py][line:163][INFO] Train D | [  116/50000] | clf_loss = 0.4863                     acc = 0.8300
[2022-05-05 04:18:00,853][train.py][line:163][INFO] Train D | [  116/50000] | clf_loss = 0.5161                     acc = 0.8195
[2022-05-05 04:18:01,577][train.py][line:186][INFO] Train G | [  116/50000] | rec_loss = 0.1391 clf_loss = 0.5073 a = 2.32e-05                acc = 0.8297
[2022-05-05 04:18:02,067][train.py][line:163][INFO] Train D | [  117/50000] | clf_loss = 0.4851                     acc = 0.8360
[2022-05-05 04:18:02,558][train.py][line:163][INFO] Train D | [  117/50000] | clf_loss = 0.4847                     acc = 0.8354
[2022-05-05 04:18:03,048][train.py][line:163][INFO] Train D | [  117/50000] | clf_loss = 0.4847                     acc = 0.8339
[2022-05-05 04:18:03,537][train.py][line:163][INFO] Train D | [  117/50000] | clf_loss = 0.4828                     acc = 0.8343
[2022-05-05 04:18:04,027][train.py][line:163][INFO] Train D | [  117/50000] | clf_loss = 0.4917                     acc = 0.8289
[2022-05-05 04:18:04,706][train.py][line:186][INFO] Train G | [  117/50000] | rec_loss = 0.1406 clf_loss = 0.4808 a = 2.34e-05                acc = 0.8364
[2022-05-05 04:18:05,196][train.py][line:163][INFO] Train D | [  118/50000] | clf_loss = 0.4766                     acc = 0.8383
[2022-05-05 04:18:05,684][train.py][line:163][INFO] Train D | [  118/50000] | clf_loss = 0.4771                     acc = 0.8359
[2022-05-05 04:18:06,174][train.py][line:163][INFO] Train D | [  118/50000] | clf_loss = 0.5065                     acc = 0.8282
[2022-05-05 04:18:06,664][train.py][line:163][INFO] Train D | [  118/50000] | clf_loss = 0.4917                     acc = 0.8310
[2022-05-05 04:18:07,153][train.py][line:163][INFO] Train D | [  118/50000] | clf_loss = 0.4669                     acc = 0.8427
[2022-05-05 04:18:07,830][train.py][line:186][INFO] Train G | [  118/50000] | rec_loss = 0.1274 clf_loss = 0.4849 a = 2.36e-05                acc = 0.8375
[2022-05-05 04:18:08,322][train.py][line:163][INFO] Train D | [  119/50000] | clf_loss = 0.4825                     acc = 0.8336
[2022-05-05 04:18:08,812][train.py][line:163][INFO] Train D | [  119/50000] | clf_loss = 0.4834                     acc = 0.8337
[2022-05-05 04:18:09,301][train.py][line:163][INFO] Train D | [  119/50000] | clf_loss = 0.4957                     acc = 0.8309
[2022-05-05 04:18:09,790][train.py][line:163][INFO] Train D | [  119/50000] | clf_loss = 0.4877                     acc = 0.8327
[2022-05-05 04:18:10,282][train.py][line:163][INFO] Train D | [  119/50000] | clf_loss = 0.4788                     acc = 0.8343
[2022-05-05 04:18:10,961][train.py][line:186][INFO] Train G | [  119/50000] | rec_loss = 0.1337 clf_loss = 0.4878 a = 2.38e-05                acc = 0.8324
[2022-05-05 04:18:11,451][train.py][line:163][INFO] Train D | [  120/50000] | clf_loss = 0.4760                     acc = 0.8349
[2022-05-05 04:18:11,940][train.py][line:163][INFO] Train D | [  120/50000] | clf_loss = 0.5035                     acc = 0.8270
[2022-05-05 04:18:12,434][train.py][line:163][INFO] Train D | [  120/50000] | clf_loss = 0.4890                     acc = 0.8303
[2022-05-05 04:18:12,924][train.py][line:163][INFO] Train D | [  120/50000] | clf_loss = 0.4962                     acc = 0.8293
[2022-05-05 04:18:13,413][train.py][line:163][INFO] Train D | [  120/50000] | clf_loss = 0.4971                     acc = 0.8302
[2022-05-05 04:18:14,090][train.py][line:186][INFO] Train G | [  120/50000] | rec_loss = 0.1329 clf_loss = 0.4919 a = 2.40e-05                acc = 0.8334
[2022-05-05 04:18:14,581][train.py][line:163][INFO] Train D | [  121/50000] | clf_loss = 0.4839                     acc = 0.8350
[2022-05-05 04:18:15,070][train.py][line:163][INFO] Train D | [  121/50000] | clf_loss = 0.5178                     acc = 0.8265
[2022-05-05 04:18:15,562][train.py][line:163][INFO] Train D | [  121/50000] | clf_loss = 0.4892                     acc = 0.8348
[2022-05-05 04:18:16,052][train.py][line:163][INFO] Train D | [  121/50000] | clf_loss = 0.4799                     acc = 0.8370
[2022-05-05 04:18:16,542][train.py][line:163][INFO] Train D | [  121/50000] | clf_loss = 0.4767                     acc = 0.8340
[2022-05-05 04:18:17,220][train.py][line:186][INFO] Train G | [  121/50000] | rec_loss = 0.1337 clf_loss = 0.4976 a = 2.42e-05                acc = 0.8285
[2022-05-05 04:18:17,710][train.py][line:163][INFO] Train D | [  122/50000] | clf_loss = 0.4824                     acc = 0.8353
[2022-05-05 04:18:18,200][train.py][line:163][INFO] Train D | [  122/50000] | clf_loss = 0.4938                     acc = 0.8331
[2022-05-05 04:18:18,691][train.py][line:163][INFO] Train D | [  122/50000] | clf_loss = 0.5004                     acc = 0.8309
[2022-05-05 04:18:19,180][train.py][line:163][INFO] Train D | [  122/50000] | clf_loss = 0.4679                     acc = 0.8411
[2022-05-05 04:18:19,669][train.py][line:163][INFO] Train D | [  122/50000] | clf_loss = 0.4968                     acc = 0.8338
[2022-05-05 04:18:20,346][train.py][line:186][INFO] Train G | [  122/50000] | rec_loss = 0.1369 clf_loss = 0.4786 a = 2.44e-05                acc = 0.8356
[2022-05-05 04:18:20,836][train.py][line:163][INFO] Train D | [  123/50000] | clf_loss = 0.4880                     acc = 0.8307
[2022-05-05 04:18:21,325][train.py][line:163][INFO] Train D | [  123/50000] | clf_loss = 0.4954                     acc = 0.8309
[2022-05-05 04:18:21,815][train.py][line:163][INFO] Train D | [  123/50000] | clf_loss = 0.4876                     acc = 0.8350
[2022-05-05 04:18:22,308][train.py][line:163][INFO] Train D | [  123/50000] | clf_loss = 0.4937                     acc = 0.8337
[2022-05-05 04:18:22,797][train.py][line:163][INFO] Train D | [  123/50000] | clf_loss = 0.4967                     acc = 0.8317
[2022-05-05 04:18:23,473][train.py][line:186][INFO] Train G | [  123/50000] | rec_loss = 0.1297 clf_loss = 0.5111 a = 2.46e-05                acc = 0.8284
[2022-05-05 04:18:23,963][train.py][line:163][INFO] Train D | [  124/50000] | clf_loss = 0.4719                     acc = 0.8390
[2022-05-05 04:18:24,453][train.py][line:163][INFO] Train D | [  124/50000] | clf_loss = 0.4882                     acc = 0.8329
[2022-05-05 04:18:24,944][train.py][line:163][INFO] Train D | [  124/50000] | clf_loss = 0.4851                     acc = 0.8344
[2022-05-05 04:18:25,433][train.py][line:163][INFO] Train D | [  124/50000] | clf_loss = 0.4747                     acc = 0.8364
[2022-05-05 04:18:25,922][train.py][line:163][INFO] Train D | [  124/50000] | clf_loss = 0.4854                     acc = 0.8322
[2022-05-05 04:18:26,601][train.py][line:186][INFO] Train G | [  124/50000] | rec_loss = 0.1349 clf_loss = 0.5273 a = 2.48e-05                acc = 0.8230
[2022-05-05 04:18:27,090][train.py][line:163][INFO] Train D | [  125/50000] | clf_loss = 0.4918                     acc = 0.8311
[2022-05-05 04:18:27,578][train.py][line:163][INFO] Train D | [  125/50000] | clf_loss = 0.4822                     acc = 0.8367
[2022-05-05 04:18:28,068][train.py][line:163][INFO] Train D | [  125/50000] | clf_loss = 0.4958                     acc = 0.8323
[2022-05-05 04:18:28,558][train.py][line:163][INFO] Train D | [  125/50000] | clf_loss = 0.4824                     acc = 0.8310
[2022-05-05 04:18:29,046][train.py][line:163][INFO] Train D | [  125/50000] | clf_loss = 0.4777                     acc = 0.8369
[2022-05-05 04:18:29,725][train.py][line:186][INFO] Train G | [  125/50000] | rec_loss = 0.1386 clf_loss = 0.4918 a = 2.50e-05                acc = 0.8343
[2022-05-05 04:18:30,215][train.py][line:163][INFO] Train D | [  126/50000] | clf_loss = 0.5020                     acc = 0.8290
[2022-05-05 04:18:30,704][train.py][line:163][INFO] Train D | [  126/50000] | clf_loss = 0.4787                     acc = 0.8392
[2022-05-05 04:18:31,194][train.py][line:163][INFO] Train D | [  126/50000] | clf_loss = 0.4679                     acc = 0.8381
[2022-05-05 04:18:31,683][train.py][line:163][INFO] Train D | [  126/50000] | clf_loss = 0.4963                     acc = 0.8295
[2022-05-05 04:18:32,171][train.py][line:163][INFO] Train D | [  126/50000] | clf_loss = 0.4979                     acc = 0.8273
[2022-05-05 04:18:32,849][train.py][line:186][INFO] Train G | [  126/50000] | rec_loss = 0.1380 clf_loss = 0.5052 a = 2.52e-05                acc = 0.8241
[2022-05-05 04:18:33,339][train.py][line:163][INFO] Train D | [  127/50000] | clf_loss = 0.4929                     acc = 0.8333
[2022-05-05 04:18:33,827][train.py][line:163][INFO] Train D | [  127/50000] | clf_loss = 0.4897                     acc = 0.8311
[2022-05-05 04:18:34,319][train.py][line:163][INFO] Train D | [  127/50000] | clf_loss = 0.4788                     acc = 0.8339
[2022-05-05 04:18:34,807][train.py][line:163][INFO] Train D | [  127/50000] | clf_loss = 0.5039                     acc = 0.8279
[2022-05-05 04:18:35,297][train.py][line:163][INFO] Train D | [  127/50000] | clf_loss = 0.4909                     acc = 0.8328
[2022-05-05 04:18:35,974][train.py][line:186][INFO] Train G | [  127/50000] | rec_loss = 0.1303 clf_loss = 0.4911 a = 2.54e-05                acc = 0.8317
[2022-05-05 04:18:36,465][train.py][line:163][INFO] Train D | [  128/50000] | clf_loss = 0.4784                     acc = 0.8345
[2022-05-05 04:18:36,954][train.py][line:163][INFO] Train D | [  128/50000] | clf_loss = 0.4993                     acc = 0.8280
[2022-05-05 04:18:37,444][train.py][line:163][INFO] Train D | [  128/50000] | clf_loss = 0.4901                     acc = 0.8301
[2022-05-05 04:18:37,934][train.py][line:163][INFO] Train D | [  128/50000] | clf_loss = 0.5017                     acc = 0.8331
[2022-05-05 04:18:38,425][train.py][line:163][INFO] Train D | [  128/50000] | clf_loss = 0.4742                     acc = 0.8359
[2022-05-05 04:18:39,102][train.py][line:186][INFO] Train G | [  128/50000] | rec_loss = 0.1316 clf_loss = 0.4887 a = 2.56e-05                acc = 0.8270
[2022-05-05 04:18:39,592][train.py][line:163][INFO] Train D | [  129/50000] | clf_loss = 0.5001                     acc = 0.8289
[2022-05-05 04:18:40,082][train.py][line:163][INFO] Train D | [  129/50000] | clf_loss = 0.4906                     acc = 0.8349
[2022-05-05 04:18:40,571][train.py][line:163][INFO] Train D | [  129/50000] | clf_loss = 0.4912                     acc = 0.8350
[2022-05-05 04:18:41,060][train.py][line:163][INFO] Train D | [  129/50000] | clf_loss = 0.4846                     acc = 0.8324
[2022-05-05 04:18:41,549][train.py][line:163][INFO] Train D | [  129/50000] | clf_loss = 0.5017                     acc = 0.8273
[2022-05-05 04:18:42,229][train.py][line:186][INFO] Train G | [  129/50000] | rec_loss = 0.1362 clf_loss = 0.4877 a = 2.58e-05                acc = 0.8314
[2022-05-05 04:18:42,719][train.py][line:163][INFO] Train D | [  130/50000] | clf_loss = 0.4873                     acc = 0.8333
[2022-05-05 04:18:43,207][train.py][line:163][INFO] Train D | [  130/50000] | clf_loss = 0.4707                     acc = 0.8333
[2022-05-05 04:18:43,696][train.py][line:163][INFO] Train D | [  130/50000] | clf_loss = 0.4879                     acc = 0.8305
[2022-05-05 04:18:44,187][train.py][line:163][INFO] Train D | [  130/50000] | clf_loss = 0.4848                     acc = 0.8319
[2022-05-05 04:18:44,677][train.py][line:163][INFO] Train D | [  130/50000] | clf_loss = 0.4814                     acc = 0.8362
[2022-05-05 04:18:45,352][train.py][line:186][INFO] Train G | [  130/50000] | rec_loss = 0.1408 clf_loss = 0.4851 a = 2.60e-05                acc = 0.8332
[2022-05-05 04:18:45,842][train.py][line:163][INFO] Train D | [  131/50000] | clf_loss = 0.4926                     acc = 0.8292
[2022-05-05 04:18:46,334][train.py][line:163][INFO] Train D | [  131/50000] | clf_loss = 0.4881                     acc = 0.8367
[2022-05-05 04:18:46,823][train.py][line:163][INFO] Train D | [  131/50000] | clf_loss = 0.4867                     acc = 0.8298
[2022-05-05 04:18:47,314][train.py][line:163][INFO] Train D | [  131/50000] | clf_loss = 0.4783                     acc = 0.8383
[2022-05-05 04:18:47,803][train.py][line:163][INFO] Train D | [  131/50000] | clf_loss = 0.4968                     acc = 0.8320
[2022-05-05 04:18:48,485][train.py][line:186][INFO] Train G | [  131/50000] | rec_loss = 0.1300 clf_loss = 0.4808 a = 2.62e-05                acc = 0.8353
[2022-05-05 04:18:48,974][train.py][line:163][INFO] Train D | [  132/50000] | clf_loss = 0.4776                     acc = 0.8370
[2022-05-05 04:18:49,464][train.py][line:163][INFO] Train D | [  132/50000] | clf_loss = 0.4932                     acc = 0.8294
[2022-05-05 04:18:49,953][train.py][line:163][INFO] Train D | [  132/50000] | clf_loss = 0.4869                     acc = 0.8290
[2022-05-05 04:18:50,445][train.py][line:163][INFO] Train D | [  132/50000] | clf_loss = 0.5001                     acc = 0.8248
[2022-05-05 04:18:50,934][train.py][line:163][INFO] Train D | [  132/50000] | clf_loss = 0.5100                     acc = 0.8293
[2022-05-05 04:18:51,613][train.py][line:186][INFO] Train G | [  132/50000] | rec_loss = 0.1350 clf_loss = 0.4972 a = 2.64e-05                acc = 0.8295
[2022-05-05 04:18:52,103][train.py][line:163][INFO] Train D | [  133/50000] | clf_loss = 0.4798                     acc = 0.8320
[2022-05-05 04:18:52,593][train.py][line:163][INFO] Train D | [  133/50000] | clf_loss = 0.5074                     acc = 0.8214
[2022-05-05 04:18:53,083][train.py][line:163][INFO] Train D | [  133/50000] | clf_loss = 0.5043                     acc = 0.8237
[2022-05-05 04:18:53,572][train.py][line:163][INFO] Train D | [  133/50000] | clf_loss = 0.4916                     acc = 0.8305
